Data Source,Indicator,TA,Series Name,Series Code,Country Name,Country Code,2015,2016,2017,2018,2019
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Philippines,,200,200,200,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Poland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Portugal,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Qatar,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,RepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,RepublicofMoldova,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Romania,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,RussianFederation,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Rwanda,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SaudiArabia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Senegal,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Serbia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SierraLeone,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Singapore,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Slovakia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Slovenia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Somalia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SouthAfrica,,42000,38000,34000,30000,27000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SouthSudan,,1100,1100,1100,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Spain,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SriLanka,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Sudan,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Suriname,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Sweden,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Switzerland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,SyrianArabRepublic,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Tajikistan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Thailand,,1000,1000,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Timor-Leste,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Togo,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,TrinidadandTobago,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Tunisia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Turkey,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Turkmenistan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Uganda,,8900,8700,8200,7500,7200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Ukraine,,500,200,200,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,UnitedArabEmirates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,UnitedKingdom,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,UnitedRepublicofTanzania,,8700,8600,8400,8200,7700
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,UnitedStates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Uruguay,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Uzbekistan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Venezuela(BolivarianRepublicof),,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,VietNam,,200,200,200,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Yemen,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Zambia,,7500,7200,7400,7300,6800
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Zimbabwe,,5700,5300,4900,4400,4400
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Females,,Global,,160000,150000,140000,130000,130000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Afghanistan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Albania,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Algeria,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Angola,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Argentina,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Armenia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Australia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Austria,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Azerbaijan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bahamas,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bahrain,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bangladesh,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Barbados,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Belarus,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Belgium,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Belize,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Benin,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bhutan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bolivia(PlurinationalStateof),,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,BosniaandHerzegovina,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Botswana,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Brazil,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,BruneiDarussalam,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Bulgaria,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,BurkinaFaso,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Burundi,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,CaboVerde,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Cambodia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Cameroon,,1000,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Canada,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,CentralAfricanRepublic,,500,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Chad,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Chile,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,China,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Colombia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Comoros,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Congo,,100,100,100,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,CostaRica,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Croatia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Cuba,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Cyprus,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Czechia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,C̫ted'Ivoire,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,DemocraticPeople'sRepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,DemocraticRepublicoftheCongo,,1000,1000,1000,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Denmark,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Djibouti,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,DominicanRepublic,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Ecuador,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Egypt,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,ElSalvador,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,EquatorialGuinea,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Eritrea,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Estonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Eswatini,,200,200,200,200,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Ethiopia,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Fiji,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Finland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,France,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Gabon,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Gambia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Georgia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Germany,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Ghana,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Greece,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Guatemala,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Guinea,,500,500,500,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Guinea-Bissau,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Guyana,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Haiti,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Honduras,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Hungary,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Iceland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,India,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Indonesia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Iran(IslamicRepublicof),,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Ireland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Israel,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Italy,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Jamaica,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Japan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Jordan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Kazakhstan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Kenya,,1300,1200,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Kuwait,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Kyrgyzstan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,LaoPeople'sDemocraticRepublic,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Latvia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Lebanon,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Lesotho,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Liberia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Libya,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Lithuania,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Luxembourg,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Madagascar,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Malawi,,1000,1000,1000,1000,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Malaysia,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Maldives,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mali,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Malta,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mauritania,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mauritius,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mexico,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mongolia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Montenegro,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Morocco,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Mozambique,,4700,4600,4400,4300,4200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Myanmar,,1300,1200,1200,1100,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Namibia,,500,500,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Nepal,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Netherlands,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,NewZealand,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Nicaragua,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Niger,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Nigeria,,3100,3100,3100,3100,3100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,NorthMacedonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Norway,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Oman,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Pakistan,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Panama,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,PapuaNewGuinea,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Paraguay,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Peru,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Philippines,,1600,1700,1900,2200,2400
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Poland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Portugal,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Qatar,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,RepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,RepublicofMoldova,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Romania,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,RussianFederation,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Rwanda,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SaudiArabia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Senegal,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Serbia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SierraLeone,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Singapore,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Slovakia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Slovenia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Somalia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SouthAfrica,,7200,6300,5400,4600,4000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SouthSudan,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Spain,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SriLanka,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Sudan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Suriname,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Sweden,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Switzerland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,SyrianArabRepublic,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Tajikistan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Thailand,,1000,1000,1000,1000,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Timor-Leste,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Togo,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,TrinidadandTobago,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Tunisia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Turkey,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Turkmenistan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Uganda,,1200,1200,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Ukraine,,100,100,200,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,UnitedArabEmirates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,UnitedKingdom,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,UnitedRepublicofTanzania,,3000,2900,2900,2800,2600
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,UnitedStates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Uruguay,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Uzbekistan,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Venezuela(BolivarianRepublicof),,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,VietNam,,200,200,200,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Yemen,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Zambia,,2100,2000,2000,2000,1900
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Zimbabwe,,1400,1300,1200,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 10-19 Males,,Global,,51000,49000,47000,45000,44000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Afghanistan,,1000,1100,1200,1300,1400
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Albania,,200,200,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Algeria,,1700,1700,1800,1900,2000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Angola,,20000,20000,21000,21000,21000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Argentina,,6000,5800,6000,5600,5800
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Armenia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Australia,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Austria,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Azerbaijan,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bahamas,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bahrain,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bangladesh,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Barbados,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Belarus,,2300,2200,2100,2000,1900
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Belgium,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Belize,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Benin,,3300,3200,3100,3100,3000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bhutan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bolivia(PlurinationalStateof),,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,BosniaandHerzegovina,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Botswana,,11000,10000,9800,9700,9300
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Brazil,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,BruneiDarussalam,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Bulgaria,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,BurkinaFaso,,2400,2300,2100,1900,1800
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Burundi,,1800,1700,1400,1200,1100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,CaboVerde,,200,200,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Cambodia,,1100,1100,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Cameroon,,20000,19000,17000,15000,14000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Canada,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,CentralAfricanRepublic,,5500,5200,4800,4600,4400
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Chad,,4000,3700,3700,3800,3600
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Chile,,4800,5000,5100,5100,5100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,China,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Colombia,,11000,11000,11000,11000,11000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Comoros,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Congo,,6000,6000,6200,6300,6500
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,CostaRica,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Croatia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Cuba,,2200,2100,1900,1800,1600
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Cyprus,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Czechia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,C̫ted'Ivoire,,15000,14000,13000,12000,10000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,DemocraticPeople'sRepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,DemocraticRepublicoftheCongo,,20000,19000,18000,17000,15000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Denmark,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Djibouti,,200,200,200,200,100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,DominicanRepublic,,2800,2800,2800,2800,2700
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Ecuador,,2600,2500,2500,2400,2300
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Egypt,,2400,2900,3400,4100,4800
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,ElSalvador,,1100,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,EquatorialGuinea,,4200,4400,4500,4500,4700
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Eritrea,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Estonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Eswatini,,9200,7900,6300,4900,4200
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Ethiopia,,14000,13000,13000,12000,12000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Fiji,,100,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Finland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,France,,6400,6300,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Gabon,,1700,1500,1400,1300,1200
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Gambia,,1900,1900,2000,2000,2000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Georgia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Germany,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Ghana,,17000,17000,17000,17000,17000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Greece,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Guatemala,,1200,1200,1100,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Guinea,,4700,4600,4500,4400,4100
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Guinea-Bissau,,2100,2000,1900,1800,1700
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Guyana,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Haiti,,6300,6000,5400,5000,5000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Honduras,,1100,1100,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15+ All,,Hungary,,,,,,
